adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001065088-18-000045,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,6739000000,
0000028412-18-000159,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,21890000000,
0000028412-18-000159,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,20545000000,
0000764764-18-000198,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,7520000000,
0000764764-18-000198,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,3690000000,
0000899051-18-000056,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,3340000000,
0000899051-18-000056,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,3388000000,
0000019617-18-000206,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,5.898E+13,
0000019617-18-000206,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,4.8386E+13,
0001474098-18-000186,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,600000000,
0001193125-18-315712,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,150000000,
0000874716-18-000015,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,192500000,
0000874716-18-000015,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,176500000,
0000091576-18-000034,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.05442E+11,
0000091576-18-000034,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.00193E+11,
0000749251-18-000017,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2478492000,
0000749251-18-000017,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2086764000,
0001392091-18-000088,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,100000000,
0001392091-18-000088,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,200000000,
0000108772-18-000052,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1200000000,
0000108772-18-000052,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1788000000,
0001505732-18-000004,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,25000000,
0000004977-18-000152,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,31023000000,
0000004977-18-000152,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,25751000000,
0000927628-18-000317,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2.12519E+11,
0000927628-18-000317,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.96612E+11,
0001564590-18-026237,DerivativeNotionalAmount,invest/2013,,20151231,0,USD,50000000,
0001564590-18-026237,DerivativeNotionalAmount,invest/2013,,20160331,0,USD,100000000,
0001628280-18-013327,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,4966000000,
0001628280-18-013327,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,4063000000,
0001164863-18-000032,DerivativeNotionalAmount,invest/2013,,20180930,0,EUR,172800000,
0001164863-18-000032,DerivativeNotionalAmount,invest/2013,,20180331,0,EUR,161800000,
0001564590-18-026046,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,41197000,
0001564590-18-026046,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,90349000,
0000040729-18-000138,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,43486000000,
0000040729-18-000138,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,23762000000,
0001628280-18-013326,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,4827100000,
0001628280-18-013326,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,9710350000,
0001666359-18-000005,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,469426000,
0001666359-18-000005,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,504084000,
0001533526-18-000073,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,153900000,
0001533526-18-000073,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,16600000,
0000713676-18-000081,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,4.60873E+11,
0000713676-18-000081,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,4.18625E+11,
0001104659-18-065933,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2626000000,
0001104659-18-065933,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2482000000,
0001574540-18-000088,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,250000000,
0000820027-18-000076,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.31433E+11,
0000820027-18-000076,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.23028E+11,
0000021175-18-000115,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,167000000,
0000021175-18-000115,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,174000000,
0001564590-18-026909,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,9400000000,
0001564590-18-026909,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,15750000000,
0000750577-18-000047,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2928478000,
0000750577-18-000047,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2799296000,
0000059558-18-000037,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.21372E+11,
0001193125-18-317325,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,4.88653E+13,
0001193125-18-317325,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,5.65042E+13,
0001564590-18-026321,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,8417000,
0001564590-18-026321,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,5709000,
0001316944-18-000190,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,89728000000,
0001316944-18-000190,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,99609000000,
0001628280-18-013486,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,96200000,
0001628280-18-013486,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,67400000,
0001564590-18-026503,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.379E+11,
0001564590-18-026503,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.328E+11,
0001564590-18-026527,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,15264600000,
0001564590-18-026527,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,19717800000,
0001115055-18-000051,DerivativeNotionalAmount,invest/2013,,20181031,0,USD,101000000,
0000898174-18-000043,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,17380622000,
0000898174-18-000043,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,15904127000,
0001610114-18-000008,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,591200000,
0001304280-18-000055,DerivativeNotionalAmount,invest/2013,,20180331,0,USD,5000000,
0000732717-18-000090,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,51911000000,
0000732717-18-000090,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,48527000000,
0001030469-18-000060,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,151400000,
0001030469-18-000060,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,152600000,
0001437749-18-019421,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,5813000,
0001437749-18-019421,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,5567000,
0001564590-18-026275,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,250000000,
0001564590-18-026275,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,250000000,
0000077281-18-000084,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1047700000,
0001518715-18-000289,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,7647569000,
0001518715-18-000289,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,7436391000,
0001193125-18-317144,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,298200000,
0001193125-18-317144,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,234400000,
0001688476-18-000047,DerivativeNotionalAmount,invest/2013,,20180630,0,USD,175000000,
0000822662-18-000077,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,780134000,
0000822662-18-000077,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,602682000,
0001577670-18-000016,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,764571000,
0001577670-18-000016,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,648300000,
0001628280-18-013475,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,800000,
0000750556-18-000220,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2.3212E+11,
0000750556-18-000220,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2.49705E+11,
0001558370-18-008343,DerivativeNotionalAmount,invest/2013,,20170930,0,USD,233073000,
0001558370-18-008343,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,841724000,
0001564590-18-026493,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1001000000,
0001193125-18-316582,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,4.077E+11,
0000022356-18-000050,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2672156000,
0000022356-18-000050,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1963178000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,SGD,9000000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,NZD,200000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,KRW,370200000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,JPY,2333900000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,INR,558300000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,HKD,23400000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,GBP,2100000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,EUR,6536000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,DKK,7404000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,CNY,50600000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,CHF,19150000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,CAD,3050000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,BRL,12300000,
0000877890-18-000149,DerivativeNotionalAmount,invest/2013,,20180930,0,AUD,15500000,
0001393726-18-000063,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,376049000,
0001393726-18-000063,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,458797000,
0001176373-18-000091,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,525000000,
0000045947-18-000032,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,40345000000,
0000045947-18-000032,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,37756000000,
0001185185-18-001923,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,607500000,
0000820027-18-000077,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.266E+11,
0000820027-18-000077,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.18439E+11,
0001336917-18-000056,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,667600000,
0000920427-18-000111,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,60000000,
0000920427-18-000111,DerivativeNotionalAmount,invest/2013,,20170930,0,USD,60000000,
0001331451-18-000185,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,52788000000,
0001331451-18-000185,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,47971000000,
0001501364-18-000099,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1851676000,
0001501364-18-000099,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1627494000,
0001504008-18-000032,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,4949598000,
0001504008-18-000032,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,4392790000,
0000882095-18-000029,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2500000000,
0000882095-18-000029,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2800000000,
0000070415-18-000145,DerivativeNotionalAmount,invest/2013,,20170430,0,USD,20000000,
0000070415-18-000145,DerivativeNotionalAmount,invest/2013,,20170228,0,USD,37000000,
0000867374-18-000012,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,209900000,
0000867374-18-000012,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,239400000,
0001606440-18-000009,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,81505000,
0001606440-18-000009,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,21505000,
0000726865-18-000629,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.1923E+11,
0000743367-18-000160,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,170398000,
0000743367-18-000160,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,130205000,
0000310158-18-000039,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,26549000000,
0000310158-18-000039,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,25595000000,
0001628280-18-013771,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2156475000,
0001564590-18-027500,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,928000000,
0001564590-18-027500,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,812000000,
0001590976-18-000113,DerivativeNotionalAmount,invest/2013,,20150630,0,USD,39250000,
0001486957-18-000045,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,49000000,
0001685040-18-000031,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.0354E+11,
0001685040-18-000031,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.13549E+11,
0001558370-18-008617,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2681000000,
0001558370-18-008617,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,3331000000,
0001530721-18-000113,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2574200000,
0001530721-18-000113,DerivativeNotionalAmount,invest/2013,,20180331,0,USD,161700000,
0001465740-18-000127,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,41330283000,
0001465740-18-000127,DerivativeNotionalAmount,invest/2013,,20180630,0,USD,28618861000,
0001465740-18-000127,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,31226878000,
0001465740-18-000127,DerivativeNotionalAmount,invest/2013,,20170930,0,USD,24113321000,
0001465740-18-000127,DerivativeNotionalAmount,invest/2013,,20170630,0,USD,16988116000,
0001465740-18-000127,DerivativeNotionalAmount,invest/2013,,20161231,0,USD,18802500000,
0000037808-18-000028,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,6566893000,
0000037808-18-000028,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,5628119000,
0000733076-18-000018,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.03441E+11,
0000733076-18-000018,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.1345E+11,
0001104659-18-066630,DerivativeNotionalAmount,invest/2013,,20180630,0,USD,105000000,
0001728949-18-000095,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,3807000000,
0001728949-18-000095,DerivativeNotionalAmount,invest/2013,,20170930,0,USD,5496000000,
0001628280-18-013888,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,9250352000,
0001628280-18-013888,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,11883458000,
0001163370-18-000028,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,15200000,
0001163370-18-000028,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,12500000,
0001043604-18-000076,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,750900000,
0001043604-18-000076,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,629400000,
0001558370-18-008825,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,128000000,
0001281761-18-000114,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,91906000000,
0001281761-18-000114,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,81449000000,
0001516912-18-000089,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,503143000,
0001516912-18-000089,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,546910000,
0001558370-18-008829,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,176200000,
0001558370-18-008829,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,104500000,
0000109380-18-000261,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,7119000000,
0000109380-18-000261,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,6824000000,
0001628280-18-013900,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,1.50854E+11,
0001628280-18-013900,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1.31118E+11,
0001628280-18-014144,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,9678000,
0001628280-18-014144,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,9252000,
0001564590-18-028953,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,19805000,
0001564590-18-028953,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,29267000,
0001602658-18-000155,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,50000000,
0001564590-18-028954,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,12000000,
0001144204-18-058816,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,397153000,
0001144204-18-058816,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,370515000,
0000845877-18-000182,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,9703115000,
0000845877-18-000182,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,8860296000,
0001144204-18-058633,DerivativeNotionalAmount,invest/2013,,20170930,0,USD,0,
0001144204-18-058633,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,0,
0000891482-18-000045,DerivativeNotionalAmount,invest/2013,,20180430,0,USD,50000000,
0001327978-18-000133,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,973465000,
0001327978-18-000133,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,773950000,
0001108134-18-000019,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,3050509000,
0001108134-18-000019,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2510937000,
0001514281-18-000019,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2143000000,
0001514281-18-000019,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2227000000,
0000930236-18-000034,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,6645489000,
0000930236-18-000034,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,6644081000,
0000019612-18-000161,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,3086518000,
0000019612-18-000161,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2210925000,
0000719733-18-000071,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,41000000,
0001703056-18-000083,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,3500000000,
0000937834-18-000052,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,2.75916E+11,
0000937834-18-000052,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,3.11484E+11,
0001167609-18-000023,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2552520000,
0001167609-18-000023,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,86943000,
0001331754-18-000187,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,37823697000,
0001331754-18-000187,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,32499977000,
0001144204-18-058312,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,15900000,
0001144204-18-058312,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2600000,
0001330399-18-000013,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,44353420000,
0001330399-18-000013,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,44783919000,
0001037038-18-000015,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,1845200000,
0001037038-18-000015,DerivativeNotionalAmount,invest/2013,,20180331,0,USD,2654900000,
0001564590-18-028521,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,15700000,
0001564590-18-028647,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,17669642000,
0001564590-18-028647,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,17323348000,
0001331465-18-000198,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,57305000000,
0001331465-18-000198,DerivativeNotionalAmount,invest/2013,,20171231,0,USD,58933000000,
0000937834-18-000053,DerivativeNotionalAmount,invest/2013,,20180930,0,USD,2.27897E+11,
